"hs","weight","naics","naics_original"
"871690",0.0555555555555556,"332510","332510"
"901380",0.0555555555555556,"332510","332510"
"910690",0.0555555555555556,"332510","332510"
"870324",0.111111111111111,"336112","336112"
"870333",0.111111111111111,"336112","336112"
"870340",0.111111111111111,"336112","336112"
"870350",0.111111111111111,"336112","336112"
"870360",0.111111111111111,"336112","336112"
"870370",0.111111111111111,"336112","336112"
"870421",0.111111111111111,"336112","336112"
"870431",0.111111111111111,"336112","336112"
"870600",0.111111111111111,"336112","336112"
"842541",0.166666666666667,"333921","333921"
"842810",0.166666666666667,"333921","333921"
"842820",0.166666666666667,"333921","333921"
"842840",0.166666666666667,"333921","333921"
"842860",0.166666666666667,"333921","333921"
"843131",0.166666666666667,"333921","333921"
"870600",0.2,"336211","336211"
"870710",0.2,"336211","336211"
"870790",0.2,"336211","336211"
"870829",0.2,"336211","336211"
"870870",0.2,"336211","336211"
"870120",0.0666666666666667,"336120","336120"
"870210",0.0666666666666667,"336120","336120"
"870220",0.0666666666666667,"336120","336120"
"870230",0.0666666666666667,"336120","336120"
"870240",0.0666666666666667,"336120","336120"
"870290",0.0666666666666667,"336120","336120"
"870421",0.0666666666666667,"336120","336120"
"870422",0.0666666666666667,"336120","336120"
"870431",0.0666666666666667,"336120","336120"
"870432",0.0666666666666667,"336120","336120"
"870490",0.0666666666666667,"336120","336120"
"870530",0.0666666666666667,"336120","336120"
"870540",0.0666666666666667,"336120","336120"
"870590",0.0666666666666667,"336120","336120"
"870600",0.0666666666666667,"336120","336120"
"842820",0.166666666666667,"333922","333922"
"842831",0.166666666666667,"333922","333922"
"842832",0.166666666666667,"333922","333922"
"842833",0.166666666666667,"333922","333922"
"842839",0.166666666666667,"333922","333922"
"843139",0.166666666666667,"333922","333922"
"845420",0.0833333333333333,"333511","333511"
"845610",0.0833333333333333,"333511","333511"
"845611",0.0833333333333333,"333511","333511"
"845612",0.0833333333333333,"333511","333511"
"848010",0.0833333333333333,"333511","333511"
"848020",0.0833333333333333,"333511","333511"
"848041",0.0833333333333333,"333511","333511"
"848049",0.0833333333333333,"333511","333511"
"848050",0.0833333333333333,"333511","333511"
"848060",0.0833333333333333,"333511","333511"
"848071",0.0833333333333333,"333511","333511"
"848079",0.0833333333333333,"333511","333511"
"840732",0.0909090909090909,"336310","336310"
"840733",0.0909090909090909,"336310","336310"
"840734",0.0909090909090909,"336310","336310"
"840991",0.0909090909090909,"336310","336310"
"841330",0.0909090909090909,"336310","336310"
"841391",0.0909090909090909,"336310","336310"
"841459",0.0909090909090909,"336310","336310"
"841480",0.0909090909090909,"336310","336310"
"848310",0.0909090909090909,"336310","336310"
"848330",0.0909090909090909,"336310","336310"
"848350",0.0909090909090909,"336310","336310"
"841340",0.0153846153846154,"333120","333120"
"842620",0.0153846153846154,"333120","333120"
"842630",0.0153846153846154,"333120","333120"
"842641",0.0153846153846154,"333120","333120"
"842649",0.0153846153846154,"333120","333120"
"842691",0.0153846153846154,"333120","333120"
"842699",0.0153846153846154,"333120","333120"
"842890",0.0153846153846154,"333120","333120"
"842911",0.0153846153846154,"333120","333120"
"842919",0.0153846153846154,"333120","333120"
"842920",0.0153846153846154,"333120","333120"
"842930",0.0153846153846154,"333120","333120"
"842940",0.0153846153846154,"333120","333120"
"842951",0.0153846153846154,"333120","333120"
"842952",0.0153846153846154,"333120","333120"
"842959",0.0153846153846154,"333120","333120"
"843010",0.0153846153846154,"333120","333120"
"843020",0.0153846153846154,"333120","333120"
"843049",0.0153846153846154,"333120","333120"
"843050",0.0153846153846154,"333120","333120"
"843061",0.0153846153846154,"333120","333120"
"843062",0.0153846153846154,"333120","333120"
"843069",0.0153846153846154,"333120","333120"
"843110",0.0153846153846154,"333120","333120"
"843139",0.0153846153846154,"333120","333120"
"843141",0.0153846153846154,"333120","333120"
"843142",0.0153846153846154,"333120","333120"
"843143",0.0153846153846154,"333120","333120"
"843149",0.0153846153846154,"333120","333120"
"843680",0.0153846153846154,"333120","333120"
"843699",0.0153846153846154,"333120","333120"
"846719",0.0153846153846154,"333120","333120"
"847410",0.0153846153846154,"333120","333120"
"847420",0.0153846153846154,"333120","333120"
"847431",0.0153846153846154,"333120","333120"
"847432",0.0153846153846154,"333120","333120"
"847439",0.0153846153846154,"333120","333120"
"847490",0.0153846153846154,"333120","333120"
"847910",0.0153846153846154,"333120","333120"
"847971",0.0153846153846154,"333120","333120"
"847979",0.0153846153846154,"333120","333120"
"847989",0.0153846153846154,"333120","333120"
"847990",0.0153846153846154,"333120","333120"
"870130",0.0153846153846154,"333120","333120"
"870190",0.0153846153846154,"333120","333120"
"870191",0.0153846153846154,"333120","333120"
"870192",0.0153846153846154,"333120","333120"
"870193",0.0153846153846154,"333120","333120"
"870194",0.0153846153846154,"333120","333120"
"870195",0.0153846153846154,"333120","333120"
"870410",0.0153846153846154,"333120","333120"
"870423",0.0153846153846154,"333120","333120"
"870510",0.0153846153846154,"333120","333120"
"870600",0.0153846153846154,"333120","333120"
"870790",0.0153846153846154,"333120","333120"
"870840",0.0153846153846154,"333120","333120"
"870850",0.0153846153846154,"333120","333120"
"870860",0.0153846153846154,"333120","333120"
"870870",0.0153846153846154,"333120","333120"
"870880",0.0153846153846154,"333120","333120"
"870891",0.0153846153846154,"333120","333120"
"870892",0.0153846153846154,"333120","333120"
"870894",0.0153846153846154,"333120","333120"
"870895",0.0153846153846154,"333120","333120"
"870899",0.0153846153846154,"333120","333120"
"841459",0.0588235294117647,"336320","336320"
"851110",0.0588235294117647,"336320","336320"
"851120",0.0588235294117647,"336320","336320"
"851130",0.0588235294117647,"336320","336320"
"851140",0.0588235294117647,"336320","336320"
"851150",0.0588235294117647,"336320","336320"
"851180",0.0588235294117647,"336320","336320"
"851190",0.0588235294117647,"336320","336320"
"851210",0.0588235294117647,"336320","336320"
"851220",0.0588235294117647,"336320","336320"
"851240",0.0588235294117647,"336320","336320"
"851290",0.0588235294117647,"336320","336320"
"853641",0.0588235294117647,"336320","336320"
"853910",0.0588235294117647,"336320","336320"
"854430",0.0588235294117647,"336320","336320"
"903289",0.0588235294117647,"336320","336320"
"903290",0.0588235294117647,"336320","336320"
"843020",0.142857142857143,"333112","333112"
"843311",0.142857142857143,"333112","333112"
"843319",0.142857142857143,"333112","333112"
"843390",0.142857142857143,"333112","333112"
"846729",0.142857142857143,"333112","333112"
"846789",0.142857142857143,"333112","333112"
"846799",0.142857142857143,"333112","333112"
"842612",0.0769230769230769,"333924","333924"
"842641",0.0769230769230769,"333924","333924"
"842710",0.0769230769230769,"333924","333924"
"842720",0.0769230769230769,"333924","333924"
"842790",0.0769230769230769,"333924","333924"
"843120",0.0769230769230769,"333924","333924"
"843149",0.0769230769230769,"333924","333924"
"870510",0.0769230769230769,"333924","333924"
"870911",0.0769230769230769,"333924","333924"
"870919",0.0769230769230769,"333924","333924"
"870990",0.0769230769230769,"333924","333924"
"871639",0.0769230769230769,"333924","333924"
"871680",0.0769230769230769,"333924","333924"
"830910",0.285714285714286,"3321","332117"
"830990",0.285714285714286,"3321","332117"
"761699",0.142857142857143,"3321","332117"
"820590",0.142857142857143,"3321","332117"
"870840",0.142857142857143,"3321","332117"
"761699",1,"332112","332112"
"830910",0.285714285714286,"3321","332114"
"830990",0.285714285714286,"3321","332114"
"761699",0.142857142857143,"3321","332114"
"820590",0.142857142857143,"3321","332114"
"870840",0.142857142857143,"3321","332114"
"820590",0.5,"332111","332111"
"870840",0.5,"332111","332111"
"870810",0.5,"336370","336370"
"870829",0.5,"336370","336370"
"732090",0.0144927536231884,"334519","334519"
"901510",0.0144927536231884,"334519","334519"
"901520",0.0144927536231884,"334519","334519"
"901530",0.0144927536231884,"334519","334519"
"901540",0.0144927536231884,"334519","334519"
"901580",0.0144927536231884,"334519","334519"
"901590",0.0144927536231884,"334519","334519"
"901600",0.0144927536231884,"334519","334519"
"901710",0.0144927536231884,"334519","334519"
"901720",0.0144927536231884,"334519","334519"
"901790",0.0144927536231884,"334519","334519"
"902410",0.0144927536231884,"334519","334519"
"902480",0.0144927536231884,"334519","334519"
"902490",0.0144927536231884,"334519","334519"
"902511",0.0144927536231884,"334519","334519"
"902520",0.0144927536231884,"334519","334519"
"902580",0.0144927536231884,"334519","334519"
"902590",0.0144927536231884,"334519","334519"
"902780",0.0144927536231884,"334519","334519"
"902790",0.0144927536231884,"334519","334519"
"903010",0.0144927536231884,"334519","334519"
"903090",0.0144927536231884,"334519","334519"
"910111",0.0144927536231884,"334519","334519"
"910119",0.0144927536231884,"334519","334519"
"910121",0.0144927536231884,"334519","334519"
"910129",0.0144927536231884,"334519","334519"
"910191",0.0144927536231884,"334519","334519"
"910199",0.0144927536231884,"334519","334519"
"910211",0.0144927536231884,"334519","334519"
"910212",0.0144927536231884,"334519","334519"
"910219",0.0144927536231884,"334519","334519"
"910221",0.0144927536231884,"334519","334519"
"910229",0.0144927536231884,"334519","334519"
"910291",0.0144927536231884,"334519","334519"
"910299",0.0144927536231884,"334519","334519"
"910310",0.0144927536231884,"334519","334519"
"910390",0.0144927536231884,"334519","334519"
"910400",0.0144927536231884,"334519","334519"
"910511",0.0144927536231884,"334519","334519"
"910519",0.0144927536231884,"334519","334519"
"910521",0.0144927536231884,"334519","334519"
"910529",0.0144927536231884,"334519","334519"
"910591",0.0144927536231884,"334519","334519"
"910599",0.0144927536231884,"334519","334519"
"910610",0.0144927536231884,"334519","334519"
"910690",0.0144927536231884,"334519","334519"
"910811",0.0144927536231884,"334519","334519"
"910812",0.0144927536231884,"334519","334519"
"910819",0.0144927536231884,"334519","334519"
"910820",0.0144927536231884,"334519","334519"
"910890",0.0144927536231884,"334519","334519"
"910910",0.0144927536231884,"334519","334519"
"910990",0.0144927536231884,"334519","334519"
"911011",0.0144927536231884,"334519","334519"
"911012",0.0144927536231884,"334519","334519"
"911019",0.0144927536231884,"334519","334519"
"911090",0.0144927536231884,"334519","334519"
"911110",0.0144927536231884,"334519","334519"
"911120",0.0144927536231884,"334519","334519"
"911180",0.0144927536231884,"334519","334519"
"911190",0.0144927536231884,"334519","334519"
"911220",0.0144927536231884,"334519","334519"
"911290",0.0144927536231884,"334519","334519"
"911410",0.0144927536231884,"334519","334519"
"911430",0.0144927536231884,"334519","334519"
"911440",0.0144927536231884,"334519","334519"
"911490",0.0144927536231884,"334519","334519"
"940290",0.0144927536231884,"334519","334519"
"962000",0.0144927536231884,"334519","334519"
"851230",0.0714285714285714,"334511","334511"
"852610",0.0714285714285714,"334511","334511"
"852691",0.0714285714285714,"334511","334511"
"852692",0.0714285714285714,"334511","334511"
"852990",0.0714285714285714,"334511","334511"
"853180",0.0714285714285714,"334511","334511"
"854370",0.0714285714285714,"334511","334511"
"854389",0.0714285714285714,"334511","334511"
"854390",0.0714285714285714,"334511","334511"
"901410",0.0714285714285714,"334511","334511"
"901420",0.0714285714285714,"334511","334511"
"901480",0.0714285714285714,"334511","334511"
"901490",0.0714285714285714,"334511","334511"
"902920",0.0714285714285714,"334511","334511"
"902810",0.125,"334514","334514"
"902820",0.125,"334514","334514"
"902890",0.125,"334514","334514"
"902910",0.125,"334514","334514"
"902920",0.125,"334514","334514"
"902990",0.125,"334514","334514"
"910620",0.125,"334514","334514"
"910690",0.125,"334514","334514"
"854320",0.05,"334515","334515"
"902830",0.05,"334515","334515"
"902890",0.05,"334515","334515"
"902920",0.05,"334515","334515"
"902990",0.05,"334515","334515"
"903020",0.05,"334515","334515"
"903031",0.05,"334515","334515"
"903032",0.05,"334515","334515"
"903033",0.05,"334515","334515"
"903039",0.05,"334515","334515"
"903040",0.05,"334515","334515"
"903081",0.05,"334515","334515"
"903082",0.05,"334515","334515"
"903083",0.05,"334515","334515"
"903084",0.05,"334515","334515"
"903089",0.05,"334515","334515"
"903090",0.05,"334515","334515"
"903120",0.05,"334515","334515"
"903180",0.05,"334515","334515"
"903190",0.05,"334515","334515"
"901210",0.0909090909090909,"334516","334516"
"901290",0.0909090909090909,"334516","334516"
"902710",0.0909090909090909,"334516","334516"
"902720",0.0909090909090909,"334516","334516"
"902730",0.0909090909090909,"334516","334516"
"902750",0.0909090909090909,"334516","334516"
"902780",0.0909090909090909,"334516","334516"
"902790",0.0909090909090909,"334516","334516"
"903180",0.0909090909090909,"334516","334516"
"903190",0.0909090909090909,"334516","334516"
"981000",0.0909090909090909,"334516","334516"
"853120",0.0769230769230769,"334513","334513"
"853180",0.0769230769230769,"334513","334513"
"902519",0.0769230769230769,"334513","334513"
"902610",0.0769230769230769,"334513","334513"
"902620",0.0769230769230769,"334513","334513"
"902680",0.0769230769230769,"334513","334513"
"902690",0.0769230769230769,"334513","334513"
"902920",0.0769230769230769,"334513","334513"
"902990",0.0769230769230769,"334513","334513"
"903281",0.0769230769230769,"334513","334513"
"903289",0.0769230769230769,"334513","334513"
"903290",0.0769230769230769,"334513","334513"
"903300",0.0769230769230769,"334513","334513"
"903210",0.2,"334512","334512"
"903220",0.2,"334512","334512"
"903289",0.2,"334512","334512"
"903290",0.2,"334512","334512"
"910700",0.2,"334512","334512"
"381800",0.037037037037037,"334413","334413"
"850490",0.037037037037037,"334413","334413"
"852352",0.037037037037037,"334413","334413"
"854110",0.037037037037037,"334413","334413"
"854121",0.037037037037037,"334413","334413"
"854129",0.037037037037037,"334413","334413"
"854130",0.037037037037037,"334413","334413"
"854140",0.037037037037037,"334413","334413"
"854150",0.037037037037037,"334413","334413"
"854190",0.037037037037037,"334413","334413"
"854210",0.037037037037037,"334413","334413"
"854211",0.037037037037037,"334413","334413"
"854212",0.037037037037037,"334413","334413"
"854213",0.037037037037037,"334413","334413"
"854214",0.037037037037037,"334413","334413"
"854219",0.037037037037037,"334413","334413"
"854220",0.037037037037037,"334413","334413"
"854221",0.037037037037037,"334413","334413"
"854229",0.037037037037037,"334413","334413"
"854230",0.037037037037037,"334413","334413"
"854231",0.037037037037037,"334413","334413"
"854232",0.037037037037037,"334413","334413"
"854233",0.037037037037037,"334413","334413"
"854239",0.037037037037037,"334413","334413"
"854240",0.037037037037037,"334413","334413"
"854260",0.037037037037037,"334413","334413"
"854290",0.037037037037037,"334413","334413"
"850431",0.0454545454545455,"334416","334416"
"850432",0.0454545454545455,"334416","334416"
"850450",0.0454545454545455,"334416","334416"
"850490",0.0454545454545455,"334416","334416"
"851680",0.0454545454545455,"334416","334416"
"852990",0.0454545454545455,"334416","334416"
"853210",0.0454545454545455,"334416","334416"
"853221",0.0454545454545455,"334416","334416"
"853222",0.0454545454545455,"334416","334416"
"853223",0.0454545454545455,"334416","334416"
"853224",0.0454545454545455,"334416","334416"
"853225",0.0454545454545455,"334416","334416"
"853229",0.0454545454545455,"334416","334416"
"853230",0.0454545454545455,"334416","334416"
"853290",0.0454545454545455,"334416","334416"
"853310",0.0454545454545455,"334416","334416"
"853321",0.0454545454545455,"334416","334416"
"853329",0.0454545454545455,"334416","334416"
"853331",0.0454545454545455,"334416","334416"
"853339",0.0454545454545455,"334416","334416"
"853340",0.0454545454545455,"334416","334416"
"853390",0.0454545454545455,"334416","334416"
"847310",0.0416666666666667,"334418","334418"
"847330",0.0416666666666667,"334418","334418"
"847340",0.0416666666666667,"334418","334418"
"847350",0.0416666666666667,"334418","334418"
"850490",0.0416666666666667,"334418","334418"
"851690",0.0416666666666667,"334418","334418"
"851740",0.0416666666666667,"334418","334418"
"851750",0.0416666666666667,"334418","334418"
"851762",0.0416666666666667,"334418","334418"
"851790",0.0416666666666667,"334418","334418"
"851890",0.0416666666666667,"334418","334418"
"852290",0.0416666666666667,"334418","334418"
"852990",0.0416666666666667,"334418","334418"
"853190",0.0416666666666667,"334418","334418"
"853890",0.0416666666666667,"334418","334418"
"854250",0.0416666666666667,"334418","334418"
"854270",0.0416666666666667,"334418","334418"
"854280",0.0416666666666667,"334418","334418"
"854390",0.0416666666666667,"334418","334418"
"901811",0.0416666666666667,"334418","334418"
"901819",0.0416666666666667,"334418","334418"
"901890",0.0416666666666667,"334418","334418"
"902790",0.0416666666666667,"334418","334418"
"903090",0.0416666666666667,"334418","334418"
"732690",0.111111111111111,"334417","334417"
"853540",0.111111111111111,"334417","334417"
"853590",0.111111111111111,"334417","334417"
"853630",0.111111111111111,"334417","334417"
"853661",0.111111111111111,"334417","334417"
"853669",0.111111111111111,"334417","334417"
"853670",0.111111111111111,"334417","334417"
"853690",0.111111111111111,"334417","334417"
"853890",0.111111111111111,"334417","334417"
"710410",0.0416666666666667,"334419","334419"
"741021",0.0416666666666667,"334419","334419"
"847149",0.0416666666666667,"334419","334419"
"850440",0.0416666666666667,"334419","334419"
"850490",0.0416666666666667,"334419","334419"
"852210",0.0416666666666667,"334419","334419"
"852290",0.0416666666666667,"334419","334419"
"852990",0.0416666666666667,"334419","334419"
"853120",0.0416666666666667,"334419","334419"
"853180",0.0416666666666667,"334419","334419"
"854011",0.0416666666666667,"334419","334419"
"854012",0.0416666666666667,"334419","334419"
"854020",0.0416666666666667,"334419","334419"
"854040",0.0416666666666667,"334419","334419"
"854060",0.0416666666666667,"334419","334419"
"854071",0.0416666666666667,"334419","334419"
"854079",0.0416666666666667,"334419","334419"
"854081",0.0416666666666667,"334419","334419"
"854089",0.0416666666666667,"334419","334419"
"854091",0.0416666666666667,"334419","334419"
"854099",0.0416666666666667,"334419","334419"
"854160",0.0416666666666667,"334419","334419"
"903289",0.0416666666666667,"334419","334419"
"903290",0.0416666666666667,"334419","334419"
"853400",1,"334412","334412"
"847149",0.5,"334112","334112"
"847170",0.5,"334112","334112"
"847110",0.166666666666667,"334111","334111"
"847120",0.166666666666667,"334111","334111"
"847130",0.166666666666667,"334111","334111"
"847141",0.166666666666667,"334111","334111"
"847149",0.166666666666667,"334111","334111"
"847150",0.166666666666667,"334111","334111"
"844331",0.0476190476190476,"334118","334118"
"844332",0.0476190476190476,"334118","334118"
"844339",0.0476190476190476,"334118","334118"
"844399",0.0476190476190476,"334118","334118"
"847050",0.0476190476190476,"334118","334118"
"847149",0.0476190476190476,"334118","334118"
"847160",0.0476190476190476,"334118","334118"
"847180",0.0476190476190476,"334118","334118"
"847190",0.0476190476190476,"334118","334118"
"847290",0.0476190476190476,"334118","334118"
"847330",0.0476190476190476,"334118","334118"
"847350",0.0476190476190476,"334118","334118"
"852841",0.0476190476190476,"334118","334118"
"852842",0.0476190476190476,"334118","334118"
"852851",0.0476190476190476,"334118","334118"
"852852",0.0476190476190476,"334118","334118"
"852861",0.0476190476190476,"334118","334118"
"852862",0.0476190476190476,"334118","334118"
"901710",0.0476190476190476,"334118","334118"
"901720",0.0476190476190476,"334118","334118"
"901790",0.0476190476190476,"334118","334118"
"850440",0.0909090909090909,"335314","335314"
"850520",0.0909090909090909,"335314","335314"
"853340",0.0909090909090909,"335314","335314"
"853590",0.0909090909090909,"335314","335314"
"853630",0.0909090909090909,"335314","335314"
"853641",0.0909090909090909,"335314","335314"
"853649",0.0909090909090909,"335314","335314"
"853650",0.0909090909090909,"335314","335314"
"853710",0.0909090909090909,"335314","335314"
"853890",0.0909090909090909,"335314","335314"
"910700",0.0909090909090909,"335314","335314"
"853510",0.0769230769230769,"335313","335313"
"853521",0.0769230769230769,"335313","335313"
"853529",0.0769230769230769,"335313","335313"
"853530",0.0769230769230769,"335313","335313"
"853590",0.0769230769230769,"335313","335313"
"853610",0.0769230769230769,"335313","335313"
"853620",0.0769230769230769,"335313","335313"
"853690",0.0769230769230769,"335313","335313"
"853710",0.0769230769230769,"335313","335313"
"853720",0.0769230769230769,"335313","335313"
"853810",0.0769230769230769,"335313","335313"
"853890",0.0769230769230769,"335313","335313"
"910700",0.0769230769230769,"335313","335313"
"840510",0.04,"335312","335312"
"840590",0.04,"335312","335312"
"841280",0.04,"335312","335312"
"841590",0.04,"335312","335312"
"848340",0.04,"335312","335312"
"850110",0.04,"335312","335312"
"850120",0.04,"335312","335312"
"850131",0.04,"335312","335312"
"850132",0.04,"335312","335312"
"850133",0.04,"335312","335312"
"850134",0.04,"335312","335312"
"850140",0.04,"335312","335312"
"850151",0.04,"335312","335312"
"850152",0.04,"335312","335312"
"850153",0.04,"335312","335312"
"850161",0.04,"335312","335312"
"850162",0.04,"335312","335312"
"850163",0.04,"335312","335312"
"850164",0.04,"335312","335312"
"850211",0.04,"335312","335312"
"850212",0.04,"335312","335312"
"850213",0.04,"335312","335312"
"850220",0.04,"335312","335312"
"850240",0.04,"335312","335312"
"850300",0.04,"335312","335312"
"850410",0.111111111111111,"335311","335311"
"850421",0.111111111111111,"335311","335311"
"850422",0.111111111111111,"335311","335311"
"850423",0.111111111111111,"335311","335311"
"850433",0.111111111111111,"335311","335311"
"850434",0.111111111111111,"335311","335311"
"850490",0.111111111111111,"335311","335311"
"903289",0.111111111111111,"335311","335311"
"903290",0.111111111111111,"335311","335311"
"853910",0.0769230769230769,"335110","335110"
"853921",0.0769230769230769,"335110","335110"
"853922",0.0769230769230769,"335110","335110"
"853929",0.0769230769230769,"335110","335110"
"853931",0.0769230769230769,"335110","335110"
"853932",0.0769230769230769,"335110","335110"
"853939",0.0769230769230769,"335110","335110"
"853940",0.0769230769230769,"335110","335110"
"853941",0.0769230769230769,"335110","335110"
"853949",0.0769230769230769,"335110","335110"
"853990",0.0769230769230769,"335110","335110"
"900662",0.0769230769230769,"335110","335110"
"900669",0.0769230769230769,"335110","335110"
"940510",0.5,"335122","335122"
"940520",0.5,"335122","335122"
"940510",0.5,"335121","335121"
"940520",0.5,"335121","335121"
"850980",0.0350877192982456,"3352","335220"
"851690",0.0350877192982456,"3352","335220"
"850870",0.0263157894736842,"3352","335220"
"850990",0.0263157894736842,"3352","335220"
"851660",0.0263157894736842,"3352","335220"
"630110",0.0175438596491228,"3352","335220"
"732190",0.0175438596491228,"3352","335220"
"841451",0.0175438596491228,"3352","335220"
"841460",0.0175438596491228,"3352","335220"
"841490",0.0175438596491228,"3352","335220"
"846729",0.0175438596491228,"3352","335220"
"847989",0.0175438596491228,"3352","335220"
"847990",0.0175438596491228,"3352","335220"
"850811",0.0175438596491228,"3352","335220"
"850819",0.0175438596491228,"3352","335220"
"850860",0.0175438596491228,"3352","335220"
"850940",0.0175438596491228,"3352","335220"
"851010",0.0175438596491228,"3352","335220"
"851020",0.0175438596491228,"3352","335220"
"851030",0.0175438596491228,"3352","335220"
"851090",0.0175438596491228,"3352","335220"
"851621",0.0175438596491228,"3352","335220"
"851629",0.0175438596491228,"3352","335220"
"851631",0.0175438596491228,"3352","335220"
"851632",0.0175438596491228,"3352","335220"
"851640",0.0175438596491228,"3352","335220"
"851671",0.0175438596491228,"3352","335220"
"851672",0.0175438596491228,"3352","335220"
"851679",0.0175438596491228,"3352","335220"
"901910",0.0175438596491228,"3352","335220"
"732111",0.0087719298245614,"3352","335220"
"732112",0.0087719298245614,"3352","335220"
"732113",0.0087719298245614,"3352","335220"
"732119",0.0087719298245614,"3352","335220"
"732181",0.0087719298245614,"3352","335220"
"732182",0.0087719298245614,"3352","335220"
"732189",0.0087719298245614,"3352","335220"
"741700",0.0087719298245614,"3352","335220"
"741810",0.0087719298245614,"3352","335220"
"741819",0.0087719298245614,"3352","335220"
"821000",0.0087719298245614,"3352","335220"
"841810",0.0087719298245614,"3352","335220"
"841821",0.0087719298245614,"3352","335220"
"841822",0.0087719298245614,"3352","335220"
"841829",0.0087719298245614,"3352","335220"
"841830",0.0087719298245614,"3352","335220"
"841840",0.0087719298245614,"3352","335220"
"841899",0.0087719298245614,"3352","335220"
"841911",0.0087719298245614,"3352","335220"
"841919",0.0087719298245614,"3352","335220"
"841990",0.0087719298245614,"3352","335220"
"842112",0.0087719298245614,"3352","335220"
"842191",0.0087719298245614,"3352","335220"
"842211",0.0087719298245614,"3352","335220"
"842219",0.0087719298245614,"3352","335220"
"842290",0.0087719298245614,"3352","335220"
"845011",0.0087719298245614,"3352","335220"
"845012",0.0087719298245614,"3352","335220"
"845019",0.0087719298245614,"3352","335220"
"845020",0.0087719298245614,"3352","335220"
"845090",0.0087719298245614,"3352","335220"
"845110",0.0087719298245614,"3352","335220"
"845121",0.0087719298245614,"3352","335220"
"845129",0.0087719298245614,"3352","335220"
"845130",0.0087719298245614,"3352","335220"
"845180",0.0087719298245614,"3352","335220"
"845190",0.0087719298245614,"3352","335220"
"850880",0.0087719298245614,"3352","335220"
"850910",0.0087719298245614,"3352","335220"
"850920",0.0087719298245614,"3352","335220"
"850930",0.0087719298245614,"3352","335220"
"851610",0.0087719298245614,"3352","335220"
"851633",0.0087719298245614,"3352","335220"
"851650",0.0087719298245614,"3352","335220"
"950800",0.0087719298245614,"3352","335220"
"950810",0.0087719298245614,"3352","335220"
"950890",0.0087719298245614,"3352","335220"
"630110",0.0333333333333333,"335210","335210"
"821000",0.0333333333333333,"335210","335210"
"841451",0.0333333333333333,"335210","335210"
"841460",0.0333333333333333,"335210","335210"
"841490",0.0333333333333333,"335210","335210"
"846729",0.0333333333333333,"335210","335210"
"847989",0.0333333333333333,"335210","335210"
"847990",0.0333333333333333,"335210","335210"
"850811",0.0333333333333333,"335210","335210"
"850819",0.0333333333333333,"335210","335210"
"850860",0.0333333333333333,"335210","335210"
"850870",0.0333333333333333,"335210","335210"
"850940",0.0333333333333333,"335210","335210"
"850980",0.0333333333333333,"335210","335210"
"850990",0.0333333333333333,"335210","335210"
"851010",0.0333333333333333,"335210","335210"
"851020",0.0333333333333333,"335210","335210"
"851030",0.0333333333333333,"335210","335210"
"851090",0.0333333333333333,"335210","335210"
"851621",0.0333333333333333,"335210","335210"
"851629",0.0333333333333333,"335210","335210"
"851631",0.0333333333333333,"335210","335210"
"851632",0.0333333333333333,"335210","335210"
"851640",0.0333333333333333,"335210","335210"
"851660",0.0333333333333333,"335210","335210"
"851671",0.0333333333333333,"335210","335210"
"851672",0.0333333333333333,"335210","335210"
"851679",0.0333333333333333,"335210","335210"
"851690",0.0333333333333333,"335210","335210"
"901910",0.0333333333333333,"335210","335210"
"842310",0.111111111111111,"333997","333997"
"842320",0.111111111111111,"333997","333997"
"842330",0.111111111111111,"333997","333997"
"842381",0.111111111111111,"333997","333997"
"842382",0.111111111111111,"333997","333997"
"842389",0.111111111111111,"333997","333997"
"842390",0.111111111111111,"333997","333997"
"901600",0.111111111111111,"333997","333997"
"903190",0.111111111111111,"333997","333997"
"841410",0.1,"333912","333912"
"841420",0.1,"333912","333912"
"841440",0.1,"333912","333912"
"841480",0.1,"333912","333912"
"841490",0.1,"333912","333912"
"842420",0.1,"333912","333912"
"842489",0.1,"333912","333912"
"842490",0.1,"333912","333912"
"848180",0.1,"333912","333912"
"851580",0.1,"333912","333912"
"842220",0.2,"333993","333993"
"842230",0.2,"333993","333993"
"842240",0.2,"333993","333993"
"842290",0.2,"333993","333993"
"843850",0.2,"333993","333993"
"701990",0.25,"333413","333413"
"841459",0.25,"333413","333413"
"841490",0.25,"333413","333413"
"842139",0.25,"333413","333413"
"730719",0.0714285714285714,"332919","332919"
"730721",0.0714285714285714,"332919","332919"
"730722",0.0714285714285714,"332919","332919"
"730723",0.0714285714285714,"332919","332919"
"730729",0.0714285714285714,"332919","332919"
"730791",0.0714285714285714,"332919","332919"
"730792",0.0714285714285714,"332919","332919"
"730793",0.0714285714285714,"332919","332919"
"730799",0.0714285714285714,"332919","332919"
"741210",0.0714285714285714,"332919","332919"
"741220",0.0714285714285714,"332919","332919"
"750720",0.0714285714285714,"332919","332919"
"760900",0.0714285714285714,"332919","332919"
"848180",0.0714285714285714,"332919","332919"
"831110",0.0666666666666667,"333992","333992"
"831120",0.0666666666666667,"333992","333992"
"831130",0.0666666666666667,"333992","333992"
"831190",0.0666666666666667,"333992","333992"
"846810",0.0666666666666667,"333992","333992"
"846820",0.0666666666666667,"333992","333992"
"846880",0.0666666666666667,"333992","333992"
"846890",0.0666666666666667,"333992","333992"
"851519",0.0666666666666667,"333992","333992"
